tsaEligible,damagedStateAbbreviation,residenceType,grossIncome,repairAmount,destroyed,waterLevel
1,PR,Apartment,1500.0,,0,
0,FL,House/Duplex,33000.0,,0,
0,TX,House/Duplex,,,0,0.0
1,TX,Apartment,5000.0,,0,0.0
0,FL,House/Duplex,22331.0,,0,0.0
0,FL,Apartment,,,0,
0,FL,House/Duplex,,,0,0.0
1,PR,Travel Trailer,14400.0,33.84,0,0.0
1,FL,Apartment,4429.0,,0,0.0
0,FL,House/Duplex,23900.0,,0,
1,FL,Apartment,32400.0,,0,
0,FL,House/Duplex,38000.0,,0,
0,LA,House/Duplex,100000.0,,0,
1,FL,House/Duplex,50000.0,,0,
0,TX,Other,,,0,
0,LA,Other,,,0,
0,FL,House/Duplex,43200.0,,0,
0,NC,Apartment,28800.0,,0,0.0
1,FL,House/Duplex,,,0,
1,PR,House/Duplex,,,0,
1,PR,House/Duplex,,,0,
1,TX,Travel Trailer,,8697.72,0,96.0
0,FL,House/Duplex,17000.0,,0,0.0
1,FL,House/Duplex,20000.0,,0,0.0
0,NC,House/Duplex,6000.0,,0,
0,TX,Apartment,24000.0,,0,0.0
1,FL,Apartment,25000.0,,0,0.0
0,LA,House/Duplex,36431.0,,0,
0,TX,House/Duplex,1900.0,,0,
1,FL,Apartment,18000.0,,0,
0,FL,House/Duplex,66500.0,,0,0.0
1,PR,House/Duplex,5000.0,,0,0.0
0,TX,House/Duplex,60000.0,,0,
0,LA,House/Duplex,10000.0,,0,0.0
0,FL,Apartment,62000.0,,0,
0,PR,House/Duplex,1.0,1540.8,0,0.0
1,TX,Apartment,17000.0,,0,1.0
0,PR,House/Duplex,6216.0,,0,0.0
1,PR,Other,2880.0,,0,
0,FL,Apartment,21179.0,,0,1.0
0,TX,House/Duplex,,3523.02,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,Other,,,0,
0,LA,House/Duplex,26760.0,,0,0.0
0,TX,Apartment,1900.0,,0,
0,LA,House/Duplex,15132.0,5944.1,0,0.0
1,TX,House/Duplex,150000.0,,0,
0,FL,House/Duplex,115000.0,,0,
0,FL,House/Duplex,,,0,0.0
1,LA,House/Duplex,40000.0,,0,0.0
0,LA,Travel Trailer,11400.0,2378.26,0,0.0
0,TX,Apartment,,,0,
0,TX,Apartment,45000.0,,0,
0,FL,House/Duplex,55267.0,,0,
0,FL,Apartment,4800.0,,0,
1,PR,Condo,24000.0,,0,0.0
1,PR,House/Duplex,8220.0,,0,0.0
0,TX,House/Duplex,3960.0,,0,0.0
1,TX,Apartment,27420.0,,0,40.0
0,TX,Travel Trailer,10932.0,,0,96.0
0,FL,House/Duplex,28000.0,,0,0.0
1,FL,Mobile Home,,,0,
1,PR,Other,3792.0,,0,
0,FL,Apartment,12225.0,,0,
0,LA,House/Duplex,155000.0,,0,
1,FL,Apartment,,,0,0.0
1,PR,House/Duplex,,,0,
0,TX,House/Duplex,0.0,,0,
0,LA,House/Duplex,,,0,0.0
0,LA,Apartment,29000.0,,0,
1,FL,House/Duplex,30000.0,,0,0.0
1,PR,House/Duplex,13200.0,,0,0.0
1,FL,Boat,22000.0,,0,0.0
1,FL,Other,20000.0,,0,
1,PR,House/Duplex,17064.0,,0,
1,PR,Townhouse,36000.0,,0,
1,PR,Other,2357.0,,0,
1,PR,House/Duplex,7500.0,,0,0.0
1,TX,House/Duplex,,18019.94,0,34.0
0,NC,House/Duplex,,,0,
0,LA,Mobile Home,,,0,0.0
1,TX,Other,8832.0,,0,
0,LA,House/Duplex,24648.0,,0,
1,LA,House/Duplex,200000.0,,0,0.0
0,LA,Mobile Home,40000.0,8050.73,0,2.0
1,PR,House/Duplex,17544.0,,0,0.0
0,FL,House/Duplex,,,0,
1,FL,Apartment,19500.0,,0,0.0
0,FL,Apartment,20000.0,,0,0.0
1,FL,Mobile Home,37000.0,,0,0.0
1,FL,House/Duplex,99000.0,,0,
1,PR,House/Duplex,15000.0,591.03,0,0.0
1,FL,House/Duplex,14000.0,,0,0.0
0,FL,House/Duplex,10606.0,,0,
1,PR,House/Duplex,19344.0,,0,0.0
0,LA,House/Duplex,38520.0,,0,0.0
1,FL,House/Duplex,28000.0,,0,
0,LA,House/Duplex,60000.0,,0,0.0
1,PR,House/Duplex,1700.0,,0,0.0
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,56000.0,,0,
1,PR,House/Duplex,5520.0,8225.94,0,0.0
1,PR,House/Duplex,25000.0,,0,0.0
1,FL,Apartment,25000.0,,0,
0,LA,House/Duplex,145000.0,,0,
0,PR,Townhouse,,,0,0.0
1,LA,Other,24336.0,,0,0.0
0,TX,House/Duplex,20000.0,,0,
0,FL,House/Duplex,31200.0,,0,
0,FL,House/Duplex,14000.0,,0,0.0
1,PR,Apartment,2136.0,,0,0.0
1,TX,Apartment,12000.0,,0,0.0
0,TX,Apartment,0.0,,0,0.0
0,FL,Condo,,,0,
0,LA,Mobile Home,62400.0,,0,
0,TX,Apartment,,,0,0.0
0,LA,House/Duplex,35000.0,,0,
1,PR,House/Duplex,14000.0,,0,0.0
0,FL,House/Duplex,33153.0,,0,
0,TX,House/Duplex,33000.0,8969.81,0,5.0
1,PR,House/Duplex,28092.0,,0,
1,PR,House/Duplex,9120.0,391.03,0,0.0
1,PR,Townhouse,,,0,0.0
1,LA,House/Duplex,46500.0,,0,
0,TX,Apartment,20000.0,,0,
1,LA,House/Duplex,19200.0,17052.53,0,0.0
0,FL,House/Duplex,85000.0,,0,
0,FL,House/Duplex,34000.0,,0,
1,PR,House/Duplex,5400.0,,0,0.0
0,FL,Apartment,24000.0,,0,0.0
0,NC,Mobile Home,38400.0,,0,0.0
0,TX,House/Duplex,54000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,LA,House/Duplex,170000.0,,0,
0,FL,House/Duplex,52811.0,,0,
0,LA,House/Duplex,36000.0,,0,
1,PR,House/Duplex,6540.0,,0,0.0
0,LA,House/Duplex,28000.0,,0,
1,LA,Apartment,44000.0,,0,0.0
0,FL,House/Duplex,32000.0,,0,
0,LA,House/Duplex,50000.0,,0,
1,TX,House/Duplex,190000.0,29014.79,0,10.0
0,TX,Apartment,96082.0,,0,
0,TX,House/Duplex,18200.0,1816.62,0,4.0
0,FL,Apartment,45000.0,,0,0.0
1,FL,Mobile Home,37536.0,,0,
0,TX,Apartment,3000.0,,0,
1,FL,House/Duplex,12768.0,,0,
1,PR,Apartment,7944.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,Apartment,17592.0,,0,
1,FL,Mobile Home,25000.0,499.5,0,0.0
1,PR,Condo,63000.0,,0,0.0
0,NC,Apartment,2820.0,,0,0.0
0,FL,House/Duplex,34000.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
0,TX,House/Duplex,48516.0,,0,
0,NC,Mobile Home,4000.0,9287.8,0,38.0
0,FL,House/Duplex,8300.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
0,PR,House/Duplex,2940.0,,0,0.0
0,FL,House/Duplex,90000.0,,0,
0,FL,House/Duplex,18161.0,,0,0.0
0,FL,Apartment,25000.0,,0,
1,PR,Apartment,10000.0,,0,0.0
0,LA,House/Duplex,12000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,Townhouse,50000.0,,0,
0,FL,House/Duplex,60000.0,,0,0.0
1,PR,House/Duplex,24000.0,,0,0.0
0,FL,Condo,69088.0,,0,
0,LA,Mobile Home,97000.0,,0,
1,FL,House/Duplex,18361.0,,0,0.0
0,FL,Apartment,28000.0,,0,
0,LA,House/Duplex,9528.0,,0,0.0
0,TX,Townhouse,28000.0,,0,0.0
0,FL,House/Duplex,26864.0,,0,
0,TX,Mobile Home,,,0,0.0
0,LA,House/Duplex,31000.0,,0,
1,PR,Townhouse,46000.0,,0,
1,TX,Other,26000.0,,0,
1,TX,House/Duplex,10968.0,,0,
0,FL,House/Duplex,14200.0,,0,
1,PR,Condo,50000.0,,0,0.0
0,TX,Apartment,23400.0,,0,0.0
1,FL,Other,9600.0,,0,0.0
0,TX,House/Duplex,25000.0,,0,
1,FL,Apartment,40000.0,,0,
0,FL,Mobile Home,,499.5,0,0.0
1,FL,House/Duplex,25000.0,,0,
0,FL,House/Duplex,76900.0,,0,
1,LA,Apartment,30119.0,,0,0.0
1,PR,Apartment,,,0,
0,FL,House/Duplex,,,0,
0,FL,Townhouse,,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,16560.0,,0,
1,PR,Townhouse,42000.0,,0,0.0
1,PR,House/Duplex,16740.0,,0,
1,FL,House/Duplex,180000.0,,0,
1,PR,Apartment,768.0,,0,0.0
1,FL,House/Duplex,125000.0,,0,
0,FL,House/Duplex,16000.0,,0,0.0
1,PR,House/Duplex,10400.0,,0,
0,FL,Apartment,3500.0,,0,0.0
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,27500.0,,0,
0,FL,House/Duplex,,,0,
1,PR,House/Duplex,18612.0,,0,0.0
0,NC,Mobile Home,,18536.53,0,29.0
0,TX,Townhouse,8000.0,,0,
1,PR,House/Duplex,9228.0,3937.81,0,6.0
0,FL,Apartment,40000.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
1,FL,Apartment,75000.0,,0,
0,FL,Apartment,,,0,
0,LA,House/Duplex,74000.0,,0,0.0
0,FL,House/Duplex,30000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,Apartment,,,0,
1,PR,House/Duplex,5000.0,,0,0.0
0,LA,Mobile Home,30000.0,8050.73,0,0.0
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,TX,House/Duplex,40000.0,,0,
0,FL,Apartment,36000.0,,0,
0,TX,House/Duplex,12840.0,,0,
0,FL,Condo,29000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,PR,House/Duplex,,,0,0.0
1,LA,House/Duplex,43276.0,,0,0.0
0,LA,House/Duplex,150000.0,,0,
0,FL,Apartment,,,0,
0,FL,House/Duplex,38000.0,,0,0.0
0,FL,Apartment,45000.0,,0,
0,TX,Other,,,0,
0,FL,House/Duplex,16500.0,,0,
1,PR,Other,19940.0,,0,
0,FL,House/Duplex,42725.0,,0,
0,FL,House/Duplex,33000.0,,0,
1,PR,House/Duplex,16308.0,,0,0.0
0,LA,Apartment,58000.0,,0,0.0
1,FL,House/Duplex,8820.0,,0,
0,LA,Apartment,51800.0,,0,0.0
1,PR,House/Duplex,48000.0,,0,0.0
0,NC,Apartment,10000.0,,0,
1,PR,Other,23918.0,,0,
0,LA,House/Duplex,31200.0,,0,0.0
1,FL,Mobile Home,15000.0,,0,0.0
0,FL,House/Duplex,28000.0,,0,
1,PR,Apartment,,,0,
1,PR,House/Duplex,,1271.09,0,0.0
0,FL,Apartment,,,0,
1,TX,House/Duplex,212000.0,,0,
0,FL,House/Duplex,31000.0,,0,
0,TX,Condo,,,0,0.0
0,FL,House/Duplex,15000.0,,0,0.0
1,PR,Condo,70000.0,,0,0.0
1,FL,House/Duplex,115000.0,,0,
0,FL,Apartment,20000.0,,0,
0,TX,House/Duplex,,,0,0.0
1,FL,Apartment,,,0,
0,FL,Condo,15000.0,,0,
0,LA,House/Duplex,78888.0,,0,0.0
1,PR,House/Duplex,18000.0,,0,0.0
0,FL,Apartment,5000.0,,0,
0,LA,Condo,40000.0,,0,0.0
0,PR,House/Duplex,30000.0,,0,0.0
0,FL,House/Duplex,10348.0,,0,0.0
0,FL,House/Duplex,10000.0,,0,0.0
1,PR,House/Duplex,2592.0,462.48,0,0.0
1,PR,Condo,,,0,
1,PR,House/Duplex,8952.0,,0,0.0
0,LA,House/Duplex,7000.0,,0,0.0
1,FL,House/Duplex,40000.0,,0,
0,FL,House/Duplex,30000.0,,0,0.0
0,LA,Mobile Home,6480.0,,0,0.0
0,LA,House/Duplex,1.0,,0,0.0
1,PR,House/Duplex,23592.0,,0,
0,TX,House/Duplex,14400.0,,0,
0,FL,Other,8820.0,,0,
0,NC,House/Duplex,8916.0,,0,5.0
0,FL,House/Duplex,30000.0,,0,1.0
0,LA,House/Duplex,16800.0,,0,
1,LA,Mobile Home,,,0,0.0
0,LA,House/Duplex,,,0,0.0
1,TX,House/Duplex,,,0,6.0
1,PR,House/Duplex,56400.0,,0,
0,FL,House/Duplex,28200.0,,0,
1,TX,House/Duplex,,13004.38,0,32.0
1,PR,Condo,196750.0,,0,
1,PR,Apartment,0.0,,0,
0,TX,House/Duplex,45000.0,,0,
1,FL,House/Duplex,32376.0,,0,
0,LA,House/Duplex,50000.0,,0,
1,FL,House/Duplex,125000.0,,0,
1,FL,House/Duplex,,,0,
0,FL,Apartment,,,0,0.0
1,FL,Mobile Home,21000.0,,0,
0,FL,Apartment,9096.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,PR,House/Duplex,19392.0,3685.28,0,72.0
0,TX,Other,,,0,
0,LA,House/Duplex,30000.0,,0,
0,FL,House/Duplex,,,0,
0,LA,House/Duplex,7800.0,8129.52,0,0.0
0,TX,Apartment,,,0,
1,PR,House/Duplex,7600.0,,0,
0,LA,House/Duplex,37000.0,,0,
0,LA,Mobile Home,20000.0,3636.69,0,0.0
0,TX,House/Duplex,45000.0,,0,0.0
1,PR,House/Duplex,16800.0,,0,
0,TX,Apartment,36000.0,,0,0.0
0,FL,Apartment,52000.0,,0,0.0
1,FL,House/Duplex,32174.0,,0,
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,NC,Mobile Home,1610.0,,0,9.0
0,FL,House/Duplex,18200.0,,0,
1,FL,House/Duplex,17196.0,,0,0.0
0,LA,House/Duplex,36000.0,,0,0.0
1,PR,House/Duplex,26000.0,,0,
0,TX,Mobile Home,132600.0,,0,
0,FL,House/Duplex,36000.0,,0,
0,TX,House/Duplex,0.0,,0,
1,TX,House/Duplex,35000.0,,0,6.0
1,PR,House/Duplex,44000.0,2217.6,0,0.0
1,LA,House/Duplex,106000.0,,0,
0,TX,House/Duplex,42666.0,,0,0.0
0,LA,House/Duplex,170000.0,,0,
0,FL,House/Duplex,,,0,0.0
1,FL,Mobile Home,13860.0,,0,0.0
1,PR,House/Duplex,50034.0,,0,0.0
1,TX,Apartment,2964.0,,0,0.0
1,FL,Apartment,25000.0,,0,
1,FL,House/Duplex,,,0,
0,FL,House/Duplex,111000.0,,0,
0,LA,House/Duplex,16000.0,,0,0.0
1,TX,Mobile Home,40000.0,,0,0.0
0,TX,House/Duplex,0.0,,0,
0,TX,House/Duplex,1500.0,,0,
0,LA,Mobile Home,20000.0,1480.97,0,0.0
0,FL,Apartment,12000.0,,0,
0,FL,House/Duplex,89943.0,,0,
1,FL,Apartment,12000.0,,0,
0,FL,House/Duplex,16000.0,,0,
0,FL,Apartment,12000.0,,0,
0,LA,House/Duplex,175000.0,,0,0.0
0,FL,Condo,,,0,0.0
0,LA,Townhouse,2700.0,,0,3.0
0,FL,House/Duplex,42117.0,,0,
1,PR,House/Duplex,13920.0,,0,0.0
0,TX,Townhouse,18000.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
1,LA,Condo,26000.0,,0,0.0
0,TX,Apartment,40000.0,,0,
0,PR,House/Duplex,,,0,1.0
1,FL,Other,10000.0,,0,
0,TX,Mobile Home,,,0,10.0
1,FL,Condo,64365.0,,0,0.0
0,LA,Apartment,25000.0,,0,0.0
0,LA,House/Duplex,128000.0,,0,
1,FL,House/Duplex,32508.0,,0,
0,FL,House/Duplex,25000.0,,0,
1,TX,House/Duplex,24000.0,,0,
0,TX,House/Duplex,24000.0,,0,0.0
1,PR,House/Duplex,10920.0,,0,
1,TX,House/Duplex,55000.0,,0,
0,FL,Apartment,13000.0,,0,
1,LA,House/Duplex,62000.0,,0,0.0
0,FL,House/Duplex,25000.0,,0,
0,LA,Mobile Home,12000.0,5492.64,0,0.0
1,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,50000.0,,0,
1,PR,House/Duplex,2000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,8820.0,,0,0.0
0,FL,Townhouse,38000.0,,0,
0,LA,Mobile Home,24000.0,,0,0.0
0,TX,House/Duplex,7000.0,,0,
0,FL,Apartment,30000.0,,0,
1,FL,Apartment,22000.0,,0,
1,LA,House/Duplex,50000.0,,0,0.0
1,FL,House/Duplex,,,0,
0,LA,Apartment,18200.0,,0,0.0
0,FL,Condo,21000.0,,0,
0,FL,House/Duplex,12000.0,,0,
1,TX,Boat,32000.0,30239.06,0,72.0
1,FL,House/Duplex,70000.0,,0,
0,TX,House/Duplex,120000.0,,0,
1,TX,Apartment,36000.0,,0,
0,LA,House/Duplex,,,0,
0,NC,House/Duplex,65000.0,,0,0.0
0,FL,House/Duplex,50000.0,,0,
1,FL,House/Duplex,24000.0,,0,
1,FL,Apartment,15000.0,,0,
0,FL,House/Duplex,43000.0,,0,
0,FL,Condo,13000.0,,0,
1,PR,House/Duplex,6480.0,,0,0.0
0,FL,House/Duplex,98000.0,,0,
1,PR,House/Duplex,60000.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,
1,FL,House/Duplex,30000.0,,0,
1,FL,Apartment,30000.0,,0,
1,PR,Other,21840.0,,0,
1,FL,House/Duplex,34000.0,,0,
1,TX,House/Duplex,78000.0,,0,16.0
1,PR,House/Duplex,14000.0,,0,0.0
0,FL,House/Duplex,15236.0,,0,0.0
0,FL,Mobile Home,114400.0,1000.0,0,0.0
0,LA,House/Duplex,60000.0,,0,0.0
1,TX,House/Duplex,4500.0,,0,0.0
0,FL,Apartment,,,0,0.0
1,PR,Apartment,64000.0,,0,0.0
1,LA,House/Duplex,,,0,
0,FL,Mobile Home,,,0,
0,NC,House/Duplex,175000.0,,0,
0,FL,House/Duplex,16000.0,,0,0.0
1,PR,House/Duplex,9000.0,,0,0.0
1,TX,Apartment,15000.0,,0,
1,LA,House/Duplex,40000.0,,0,0.0
0,FL,Apartment,11000.0,,0,
1,FL,Apartment,,,0,0.0
1,FL,Apartment,12000.0,,0,
1,FL,House/Duplex,,,0,
0,FL,Apartment,12840.0,,0,
1,PR,House/Duplex,14000.0,,0,
0,FL,House/Duplex,31000.0,,0,0.0
1,NC,Mobile Home,16000.0,,0,0.0
1,LA,House/Duplex,50000.0,,0,0.0
0,LA,Mobile Home,17318.0,,0,
0,LA,Condo,90000.0,,0,
1,FL,Apartment,8400.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,0.0
1,FL,House/Duplex,,,0,
0,FL,House/Duplex,51000.0,,0,
1,TX,Mobile Home,,8197.59,0,10.0
0,FL,Townhouse,22000.0,,0,
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,21204.0,,0,0.0
1,FL,House/Duplex,50000.0,,0,
0,FL,House/Duplex,44600.0,,0,
1,FL,Mobile Home,8820.0,1000.0,0,0.0
0,FL,Mobile Home,28000.0,,0,
1,FL,House/Duplex,,,0,0.0
0,LA,House/Duplex,45000.0,,0,
1,PR,House/Duplex,3744.0,,0,0.0
1,TX,House/Duplex,124000.0,21049.34,0,67.0
1,TX,House/Duplex,,,0,
0,LA,Apartment,16800.0,,0,1.0
0,TX,Other,47448.0,,0,
1,TX,House/Duplex,48000.0,,0,
1,PR,House/Duplex,48000.0,,0,
0,TX,Other,,,0,
1,TX,Apartment,39000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Apartment,16800.0,,0,3.0
1,FL,House/Duplex,8880.0,,0,
1,PR,House/Duplex,25752.0,,0,0.0
1,PR,Other,,,0,
0,LA,House/Duplex,50000.0,,0,
0,FL,House/Duplex,20000.0,,0,0.0
0,PR,House/Duplex,4920.0,938.12,0,0.0
1,FL,House/Duplex,,,0,
1,PR,Apartment,,,0,
0,TX,House/Duplex,28800.0,,0,
0,FL,House/Duplex,20000.0,,0,
1,PR,House/Duplex,0.0,3040.46,0,0.0
0,PR,Condo,72000.0,,0,0.0
1,FL,House/Duplex,48600.0,,0,
1,PR,House/Duplex,12000.0,,0,
0,FL,Mobile Home,13000.0,,0,0.0
0,FL,Mobile Home,45000.0,,0,0.0
0,FL,Townhouse,21954.0,,0,
0,LA,House/Duplex,,,0,
0,LA,House/Duplex,85000.0,,0,
0,FL,House/Duplex,19000.0,,0,
0,LA,House/Duplex,2000.0,,0,
0,LA,House/Duplex,270000.0,,0,
1,PR,Other,28000.0,,0,
0,TX,House/Duplex,,,0,
1,PR,House/Duplex,30000.0,,0,
0,FL,House/Duplex,115000.0,,0,
1,FL,Townhouse,30000.0,,0,0.0
0,LA,House/Duplex,14000.0,,0,
1,TX,House/Duplex,108768.0,,0,
1,FL,Apartment,19000.0,,0,
1,FL,House/Duplex,10000.0,,0,
0,FL,House/Duplex,60000.0,,0,
0,TX,House/Duplex,,,0,
1,TX,Other,135000.0,,0,
1,PR,Apartment,36000.0,,0,5.0
0,TX,Apartment,,,0,
0,LA,House/Duplex,21600.0,3794.43,0,0.0
0,FL,Apartment,27740.0,,0,
1,FL,Mobile Home,13000.0,,0,0.0
0,FL,House/Duplex,15000.0,,0,0.0
1,PR,Apartment,7940.0,,0,0.0
1,TX,Apartment,62000.0,,0,
0,FL,House/Duplex,,,0,
0,PR,House/Duplex,26000.0,,0,
0,FL,House/Duplex,110000.0,,0,
1,PR,House/Duplex,,,0,
0,FL,Apartment,8928.0,,0,0.0
0,FL,Apartment,7080.0,,0,
1,PR,House/Duplex,15600.0,,0,
1,FL,House/Duplex,14000.0,,0,0.0
0,FL,Other,48000.0,,0,
0,TX,House/Duplex,125000.0,,0,
0,FL,House/Duplex,35000.0,,0,0.0
0,TX,House/Duplex,38400.0,,0,1.0
0,FL,Condo,,,0,0.0
1,FL,Apartment,15000.0,,0,
1,TX,House/Duplex,56000.0,,0,5.0
1,PR,House/Duplex,10488.0,,0,0.0
0,FL,House/Duplex,51000.0,,0,
1,FL,Mobile Home,16000.0,,0,0.0
1,PR,Townhouse,28800.0,,0,
0,LA,House/Duplex,50000.0,,0,
0,FL,House/Duplex,,,0,0.0
0,LA,Mobile Home,24000.0,,0,2.0
0,TX,House/Duplex,69500.0,,0,
0,FL,Mobile Home,53000.0,,0,0.0
1,PR,House/Duplex,0.0,,0,0.0
1,FL,House/Duplex,14000.0,,0,1.0
1,TX,House/Duplex,20000.0,,0,27.0
1,FL,House/Duplex,40000.0,,0,0.0
0,TX,House/Duplex,60000.0,,0,0.0
0,NC,Mobile Home,108000.0,,0,24.0
1,PR,House/Duplex,20928.0,,0,33.0
0,FL,Townhouse,22000.0,,0,0.0
0,FL,House/Duplex,,,0,
1,TX,House/Duplex,29000.0,,0,0.0
0,FL,House/Duplex,125000.0,,0,
0,TX,Mobile Home,8880.0,,0,12.0
1,FL,House/Duplex,25000.0,1000.0,0,0.0
0,LA,House/Duplex,25000.0,,0,0.0
1,TX,House/Duplex,17000.0,,0,0.0
0,FL,Apartment,12000.0,,0,0.0
1,LA,House/Duplex,25500.0,,0,
0,FL,Apartment,17688.0,,0,0.0
0,TX,House/Duplex,22000.0,,0,0.0
1,FL,Apartment,25000.0,,0,
0,TX,House/Duplex,42000.0,,0,0.0
1,FL,Apartment,,,0,
0,LA,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,,,0,
0,PR,Townhouse,24000.0,,0,0.0
0,FL,House/Duplex,21780.0,1000.0,0,0.0
1,TX,Apartment,20000.0,,0,
1,TX,House/Duplex,89000.0,,0,32.0
1,PR,House/Duplex,20016.0,,0,0.0
1,PR,House/Duplex,10260.0,,0,0.0
1,PR,House/Duplex,18000.0,,0,0.0
0,FL,Apartment,1906.0,,0,
0,TX,House/Duplex,46000.0,3523.02,0,0.0
0,FL,Apartment,12000.0,,0,
0,FL,House/Duplex,53900.0,,0,
0,PR,House/Duplex,26000.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,PR,House/Duplex,6180.0,7975.54,0,0.0
0,TX,House/Duplex,,,0,
0,TX,House/Duplex,0.0,,0,
0,NC,Other,,,0,
1,PR,House/Duplex,10800.0,,0,0.0
1,TX,House/Duplex,52000.0,,0,
0,FL,House/Duplex,30000.0,,0,
1,PR,Townhouse,13584.0,,0,0.0
1,FL,House/Duplex,87280.0,,0,
1,FL,Other,,,0,0.0
0,FL,House/Duplex,52000.0,,0,
1,TX,Mobile Home,75000.0,,0,0.0
0,FL,Townhouse,5124.0,,0,
0,TX,House/Duplex,21600.0,,0,
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,15200.0,,0,
0,FL,Mobile Home,8960.0,,0,0.0
1,PR,Apartment,,,0,
0,FL,House/Duplex,20000.0,,0,
1,FL,House/Duplex,67644.0,,0,0.0
0,FL,House/Duplex,85000.0,,0,
0,TX,Other,,,0,
1,FL,House/Duplex,,,0,0.0
1,PR,House/Duplex,9672.0,2655.21,0,0.0
1,PR,House/Duplex,24000.0,,0,
0,FL,Apartment,20000.0,,0,
0,FL,Condo,,,0,
1,PR,House/Duplex,,,0,0.0
0,PR,House/Duplex,6000.0,,0,0.0
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,62000.0,,0,
0,FL,Apartment,19950.0,,0,
1,TX,Apartment,60000.0,,0,5.0
0,FL,Apartment,,,0,
1,FL,Other,20000.0,,0,
1,LA,House/Duplex,25000.0,,0,0.0
1,PR,Other,,,0,
0,TX,Other,35000.0,,0,0.0
1,PR,House/Duplex,6600.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,
1,FL,House/Duplex,28000.0,,0,0.0
1,FL,House/Duplex,200000.0,,0,
0,TX,Other,13800.0,,0,
0,TX,Apartment,35237.0,,0,
0,FL,House/Duplex,24000.0,,0,0.0
0,TX,House/Duplex,20945.0,,0,0.0
1,PR,Apartment,300.0,,0,0.0
1,PR,House/Duplex,36480.0,16026.02,0,0.0
0,TX,Other,17000.0,,0,
1,FL,House/Duplex,,,0,0.0
1,LA,Apartment,60000.0,,0,1.0
0,FL,House/Duplex,41000.0,,0,
0,FL,Apartment,72000.0,,0,
0,FL,House/Duplex,11124.0,,0,
1,FL,Condo,65000.0,,0,0.0
1,TX,Mobile Home,2000.0,3859.63,0,0.0
0,TX,House/Duplex,,,0,0.0
0,TX,House/Duplex,31000.0,,0,0.0
0,FL,Townhouse,48000.0,,0,
0,FL,House/Duplex,17000.0,,0,0.0
0,LA,House/Duplex,9850.0,,0,
0,FL,Apartment,,,0,
1,LA,House/Duplex,70000.0,,0,
0,LA,Apartment,,,0,0.0
1,PR,Townhouse,,,0,
0,TX,House/Duplex,0.0,,0,0.0
0,FL,Apartment,29000.0,,0,
0,TX,House/Duplex,19200.0,,0,1.0
1,FL,Apartment,8400.0,,0,0.0
0,FL,Other,10000.0,,0,0.0
0,FL,Townhouse,,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,FL,Condo,15000.0,,0,0.0
0,LA,House/Duplex,24918.0,,0,
0,LA,House/Duplex,48000.0,,0,
0,FL,Apartment,21000.0,,0,
1,TX,House/Duplex,,,0,12.0
1,TX,Apartment,1200.0,,0,0.0
0,TX,House/Duplex,39756.0,,0,
0,FL,Condo,7000.0,,0,0.0
1,FL,House/Duplex,35000.0,,0,
0,LA,House/Duplex,73500.0,,0,
0,TX,Travel Trailer,,,0,0.0
0,LA,Mobile Home,110000.0,1480.97,0,0.0
0,LA,Apartment,32000.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,27000.0,,0,
1,TX,House/Duplex,25108.0,33057.16,0,44.0
1,FL,House/Duplex,29000.0,,0,0.0
1,PR,House/Duplex,26400.0,,0,0.0
0,FL,Apartment,,,0,
0,TX,House/Duplex,45000.0,,0,0.0
0,FL,House/Duplex,45000.0,,0,
